Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR,time_sec
83.0,35.29999923706055,100.0,,,9327
,,,,,9328
83.0,35.29999923706055,100.0,,,9329
,,,,,9330
82.0,35.29999923706055,100.0,,,9331
,,,,,9332
82.0,35.29999923706055,100.0,,,9333
,,,,,9334
82.0,35.29999923706055,100.0,,,9335
,,,,,9336
82.0,35.29999923706055,100.0,,,9337
,,,,,9338
83.0,35.29999923706055,100.0,,,9339
,,,,,9340
83.0,35.29999923706055,100.0,,,9341
,,,,,9342
83.0,35.29999923706055,100.0,,,9343
,,,,,9344
82.0,35.29999923706055,100.0,,,9345
,,,,,9346
82.0,35.29999923706055,100.0,,,9347
,,,,,9348
82.0,35.29999923706055,100.0,,,9349
,,,,,9350
82.0,35.29999923706055,100.0,,,9351
,,,,,9352
82.0,35.29999923706055,100.0,,,9353
,,,,,9354
82.0,35.29999923706055,100.0,,,9355
,,,,,9356
82.0,35.29999923706055,100.0,,,9357
,,,,,9358
83.0,35.29999923706055,100.0,,,9359
,,,,,9360
83.0,35.29999923706055,100.0,,,9361
,,,,,9362
83.0,35.29999923706055,100.0,,,9363
,,,,,9364
83.0,35.29999923706055,100.0,,,9365
,,,,,9366
83.0,35.29999923706055,100.0,,,9367
,,,,,9368
83.0,35.29999923706055,100.0,,,9369
,,,,,9370
83.0,35.29999923706055,100.0,,,9371
,,,,,9372
83.0,35.29999923706055,100.0,,,9373
,,,,,9374
83.0,35.29999923706055,100.0,,,9375
,,,,,9376
83.0,35.29999923706055,100.0,,,9377
,,,,,9378
83.0,35.29999923706055,100.0,,,9379
,,,,,9380
83.0,35.29999923706055,100.0,,,9381
,,,,,9382
83.0,35.29999923706055,100.0,,,9383
,,,,,9384
82.0,35.29999923706055,100.0,,,9385
,,,,,9386
82.0,35.29999923706055,100.0,,,9387
,,,,,9388
83.0,35.29999923706055,100.0,,,9389
,,,,,9390
82.0,35.29999923706055,100.0,,,9391
,,,,,9392
82.0,35.29999923706055,100.0,,,9393
,,,,,9394
82.0,35.29999923706055,100.0,,,9395
,,,,,9396
82.0,35.29999923706055,100.0,,,9397
,,,,,9398
82.0,35.29999923706055,100.0,,,9399
,,,,,9400
82.0,35.29999923706055,100.0,,,9401
,,,,,9402
82.0,35.29999923706055,100.0,,,9403
,,,,,9404
82.0,35.29999923706055,100.0,,,9405
,,,,,9406
82.0,35.29999923706055,100.0,,,9407
,,,,,9408
82.0,35.29999923706055,100.0,,,9409
,,,,,9410
82.0,35.29999923706055,100.0,,,9411
,,,,,9412
82.0,35.29999923706055,100.0,,,9413
,,,,,9414
82.0,35.29999923706055,100.0,,,9415
,,,,,9416
81.0,35.29999923706055,100.0,,,9417
,,,,,9418
81.0,35.29999923706055,100.0,,,9419
,,,,,9420
81.0,35.29999923706055,100.0,,,9421
,,,,,9422
81.0,35.29999923706055,100.0,,,9423
,,,,,9424
81.0,35.29999923706055,100.0,,,9425
,,,,,9426
81.0,35.29999923706055,100.0,,,9427
,,,,,9428
81.0,35.29999923706055,100.0,,,9429
,,,,,9430
81.0,35.29999923706055,100.0,,,9431
,,,,,9432
81.0,35.29999923706055,100.0,,,9433
,,,,,9434
81.0,35.29999923706055,100.0,,,9435
,,,,,9436
81.0,35.29999923706055,100.0,,,9437
,,,,,9438
82.0,35.29999923706055,100.0,,,9439
,,,,,9440
82.0,35.29999923706055,100.0,,,9441
,,,,,9442
82.0,35.29999923706055,100.0,,,9443
,,,,,9444
82.0,35.29999923706055,100.0,,,9445
,,,,,9446
82.0,35.29999923706055,100.0,,,9447
,,,,,9448
82.0,35.29999923706055,100.0,,,9449
,,,,,9450
82.0,35.29999923706055,100.0,,,9451
,,,,,9452
82.0,35.29999923706055,100.0,,,9453
,,,,,9454
81.0,35.29999923706055,100.0,,,9455
,,,,,9456
81.0,35.29999923706055,100.0,,,9457
,,,,,9458
81.0,35.29999923706055,100.0,,,9459
,,,,,9460
81.0,35.29999923706055,100.0,,,9461
,,,,,9462
81.0,35.29999923706055,100.0,,,9463
,,,,,9464
81.0,35.29999923706055,100.0,,,9465
,,,,,9466
81.0,35.29999923706055,100.0,,,9467
,,,,,9468
81.0,35.29999923706055,100.0,,,9469
,,,,,9470
81.0,35.29999923706055,100.0,,,9471
,,,,,9472
81.0,35.29999923706055,100.0,,,9473
,,,,,9474
81.0,35.29999923706055,100.0,,,9475
,,,,,9476
80.0,35.29999923706055,100.0,,,9477
,,,,,9478
80.0,35.29999923706055,100.0,,,9479
,,,,,9480
80.0,35.29999923706055,100.0,,,9481
,,,,,9482
80.0,35.29999923706055,100.0,,,9483
,,,,,9484
80.0,35.29999923706055,100.0,,,9485
,,,,,9486
80.0,35.29999923706055,100.0,,,9487
,,,,,9488
80.0,35.29999923706055,100.0,,,9489
,,,,,9490
80.0,35.29999923706055,100.0,,,9491
,,,,,9492
81.0,35.29999923706055,100.0,,,9493
,,,,,9494
81.0,35.29999923706055,100.0,,,9495
,,,,,9496
81.0,35.29999923706055,100.0,,,9497
,,,,,9498
81.0,35.29999923706055,100.0,,,9499
,,,,,9500
81.0,35.29999923706055,100.0,,,9501
,,,,,9502
81.0,35.29999923706055,100.0,,,9503
,,,,,9504
81.0,35.29999923706055,100.0,,,9505
,,,,,9506
81.0,35.29999923706055,100.0,,,9507
,,,,,9508
81.0,35.29999923706055,100.0,,,9509
,,,,,9510
81.0,35.29999923706055,100.0,,,9511
,,,,,9512
81.0,35.29999923706055,100.0,,,9513
,,,,,9514
82.0,35.29999923706055,100.0,,,9515
,,,,,9516
82.0,35.29999923706055,100.0,,,9517
,,,,,9518
82.0,35.29999923706055,100.0,,,9519
,,,,,9520
82.0,35.29999923706055,100.0,,,9521
,,,,,9522
81.0,35.29999923706055,100.0,,,9523
,,,,,9524
81.0,35.29999923706055,100.0,,,9525
,,,,,9526
81.0,35.29999923706055,100.0,,,9527
,,,,,9528
82.0,35.29999923706055,100.0,,,9529
,,,,,9530
82.0,35.29999923706055,100.0,,,9531
,,,,,9532
82.0,35.29999923706055,100.0,,,9533
,,,,,9534
82.0,35.29999923706055,100.0,,,9535
,,,,,9536
82.0,35.29999923706055,100.0,,,9537
,,,,,9538
82.0,35.29999923706055,100.0,,,9539
,,,,,9540
82.0,35.29999923706055,100.0,,,9541
,,,,,9542
82.0,35.29999923706055,100.0,,,9543
,,,,,9544
83.0,35.29999923706055,100.0,,,9545
,,,,,9546
83.0,35.29999923706055,100.0,,,9547
,,,,,9548
83.0,35.29999923706055,100.0,,,9549
,,,,,9550
83.0,35.29999923706055,100.0,,,9551
,,,,,9552
83.0,35.29999923706055,100.0,,,9553
,,,,,9554
83.0,35.29999923706055,100.0,,,9555
,,,,,9556
83.0,35.29999923706055,100.0,,,9557
,,,,,9558
83.0,35.29999923706055,100.0,,,9559
,,,,,9560
82.0,35.29999923706055,100.0,,,9561
,,,,,9562
82.0,35.29999923706055,100.0,,,9563
,,,,,9564
82.0,35.29999923706055,100.0,,,9565
,,,,,9566
82.0,35.29999923706055,100.0,,,9567
,,,,,9568
82.0,35.29999923706055,100.0,,,9569
,,,,,9570
82.0,35.29999923706055,100.0,,,9571
,,,,,9572
82.0,35.29999923706055,100.0,,,9573
,,,,,9574
83.0,35.29999923706055,100.0,,,9575
,,,,,9576
83.0,35.20000076293945,100.0,,,9577
,,,,,9578
83.0,35.20000076293945,100.0,,,9579
,,,,,9580
83.0,35.20000076293945,100.0,,,9581
,,,,,9582
83.0,35.29999923706055,100.0,,,9583
,,,,,9584
83.0,35.29999923706055,100.0,,,9585
,,,,,9586
82.0,35.29999923706055,100.0,,,9587
,,,,,9588
82.0,35.29999923706055,100.0,,,9589
,,,,,9590
82.0,35.29999923706055,100.0,,,9591
,,,,,9592
83.0,35.29999923706055,100.0,,,9593
,,,,,9594
83.0,35.29999923706055,100.0,,,9595
,,,,,9596
83.0,35.29999923706055,100.0,,,9597
,,,,,9598
83.0,35.29999923706055,100.0,,,9599
,,,,,9600
83.0,35.29999923706055,100.0,,,9601
,,,,,9602
83.0,35.29999923706055,100.0,,,9603
,,,,,9604
83.0,35.29999923706055,100.0,,,9605
,,,,,9606
83.0,35.29999923706055,100.0,,,9607
,,,,,9608
84.0,35.29999923706055,100.0,,,9609
,,,,,9610
84.0,35.29999923706055,100.0,,,9611
,,,,,9612
85.0,35.29999923706055,100.0,,,9613
,,,,,9614
85.0,35.29999923706055,100.0,,,9615
,,,,,9616
85.0,35.29999923706055,100.0,,,9617
,,,,,9618
85.0,35.29999923706055,100.0,,,9619
,,,,,9620
84.0,35.29999923706055,100.0,,,9621
,,,,,9622
84.0,35.29999923706055,100.0,,,9623
,,,,,9624
83.0,35.29999923706055,100.0,,,9625
,,,,,9626
83.0,35.29999923706055,100.0,,,9627
,,,,,9628
83.0,35.29999923706055,100.0,,,9629
,,,,,9630
83.0,35.29999923706055,100.0,,,9631
,,,,,9632
83.0,35.29999923706055,100.0,,,9633
,,,,,9634
83.0,35.29999923706055,100.0,,,9635
,,,,,9636
83.0,35.29999923706055,100.0,,,9637
,,,,,9638
83.0,35.29999923706055,100.0,,,9639
,,,,,9640
83.0,35.29999923706055,100.0,,,9641
,,,,,9642
83.0,35.29999923706055,100.0,,,9643
,,,,,9644
83.0,35.29999923706055,100.0,,,9645
,,,,,9646
82.0,35.29999923706055,100.0,,,9647
,,,,,9648
83.0,35.29999923706055,100.0,,,9649
,,,,,9650
83.0,35.29999923706055,100.0,,,9651
,,,,,9652
83.0,35.29999923706055,100.0,,,9653
,,,,,9654
83.0,35.29999923706055,100.0,,,9655
,,,,,9656
83.0,35.29999923706055,100.0,,,9657
,,,,,9658
83.0,35.29999923706055,100.0,,,9659
,,,,,9660
83.0,35.29999923706055,100.0,,,9661
,,,,,9662
83.0,35.29999923706055,100.0,,,9663
,,,,,9664
83.0,35.29999923706055,100.0,,,9665
,,,,,9666
83.0,35.29999923706055,100.0,,,9667
,,,,,9668
83.0,35.29999923706055,100.0,,,9669
,,,,,9670
83.0,35.29999923706055,100.0,,,9671
,,,,,9672
83.0,35.29999923706055,100.0,,,9673
,,,,,9674
82.0,35.29999923706055,100.0,,,9675
,,,,,9676
82.0,35.29999923706055,100.0,,,9677
,,,,,9678
82.0,35.29999923706055,100.0,,,9679
,,,,,9680
83.0,35.29999923706055,100.0,,,9681
,,,,,9682
83.0,35.29999923706055,100.0,,,9683
,,,,,9684
84.0,35.29999923706055,100.0,,,9685
,,,,,9686
84.0,35.29999923706055,100.0,,,9687
,,,,,9688
84.0,35.29999923706055,100.0,,,9689
,,,,,9690
84.0,35.29999923706055,100.0,,,9691
,,,,,9692
84.0,35.29999923706055,100.0,,,9693
,,,,,9694
84.0,35.29999923706055,100.0,,,9695
,,,,,9696
84.0,35.29999923706055,100.0,,,9697
,,,,,9698
84.0,35.29999923706055,100.0,,,9699
,,,,,9700
84.0,35.29999923706055,100.0,,,9701
,,,,,9702
83.0,35.29999923706055,100.0,,,9703
,,,,,9704
83.0,35.29999923706055,100.0,,,9705
,,,,,9706
82.0,35.29999923706055,100.0,,,9707
,,,,,9708
82.0,35.29999923706055,100.0,,,9709
,,,,,9710
82.0,35.29999923706055,100.0,,,9711
,,,,,9712
82.0,35.29999923706055,100.0,,,9713
,,,,,9714
82.0,35.29999923706055,100.0,,,9715
,,,,,9716
82.0,35.29999923706055,100.0,,,9717
,,,,,9718
82.0,35.29999923706055,100.0,,,9719
,,,,,9720
81.0,35.29999923706055,100.0,,,9721
,,,,,9722
81.0,35.29999923706055,100.0,,,9723
,,,,,9724
81.0,35.29999923706055,100.0,,,9725
,,,,,9726
81.0,35.29999923706055,100.0,,,9727
,,,,,9728
82.0,35.29999923706055,100.0,,,9729
,,,,,9730
82.0,35.29999923706055,100.0,,,9731
,,,,,9732
82.0,35.29999923706055,100.0,,,9733
,,,,,9734
82.0,35.29999923706055,100.0,,,9735
,,,,,9736
82.0,35.29999923706055,100.0,,,9737
,,,,,9738
82.0,35.29999923706055,100.0,,,9739
,,,,,9740
82.0,35.29999923706055,100.0,,,9741
,,,,,9742
82.0,35.29999923706055,100.0,,,9743
,,,,,9744
82.0,35.29999923706055,100.0,,,9745
,,,,,9746
82.0,35.29999923706055,100.0,,,9747
,,,,,9748
82.0,35.29999923706055,100.0,,,9749
,,,,,9750
82.0,35.29999923706055,100.0,,,9751
,,,,,9752
83.0,35.29999923706055,100.0,,,9753
,,,,,9754
83.0,35.29999923706055,100.0,,,9755
,,,,,9756
83.0,35.20000076293945,100.0,,,9757
,,,,,9758
83.0,35.29999923706055,100.0,,,9759
,,,,,9760
83.0,35.20000076293945,100.0,,,9761
,,,,,9762
83.0,35.20000076293945,100.0,,,9763
,,,,,9764
83.0,35.20000076293945,100.0,,,9765
,,,,,9766
83.0,35.20000076293945,100.0,,,9767
,,,,,9768
83.0,35.20000076293945,100.0,,,9769
,,,,,9770
83.0,35.20000076293945,100.0,,,9771
,,,,,9772
83.0,35.20000076293945,100.0,,,9773
,,,,,9774
84.0,35.20000076293945,100.0,,,9775
,,,,,9776
84.0,35.20000076293945,100.0,,,9777
,,,,,9778
84.0,35.20000076293945,100.0,,,9779
,,,,,9780
84.0,35.20000076293945,100.0,,,9781
,,,,,9782
84.0,35.20000076293945,100.0,,,9783
,,,,,9784
84.0,35.20000076293945,100.0,,,9785
,,,,,9786
83.0,35.20000076293945,100.0,,,9787
,,,,,9788
83.0,35.20000076293945,100.0,,,9789
,,,,,9790
83.0,35.20000076293945,100.0,,,9791
,,,,,9792
83.0,35.20000076293945,100.0,,,9793
,,,,,9794
83.0,35.20000076293945,100.0,,,9795
,,,,,9796
83.0,35.20000076293945,100.0,,,9797
,,,,,9798
83.0,35.20000076293945,100.0,,,9799
,,,,,9800
83.0,35.20000076293945,100.0,,,9801
,,,,,9802
83.0,35.20000076293945,100.0,,,9803
,,,,,9804
83.0,35.20000076293945,100.0,,,9805
,,,,,9806
83.0,35.20000076293945,100.0,,,9807
,,,,,9808
83.0,35.20000076293945,100.0,,,9809
,,,,,9810
83.0,35.20000076293945,100.0,,,9811
,,,,,9812
82.0,35.20000076293945,100.0,,,9813
,,,,,9814
82.0,35.20000076293945,100.0,,,9815
,,,,,9816
82.0,35.20000076293945,100.0,,,9817
,,,,,9818
82.0,35.20000076293945,100.0,,,9819
,,,,,9820
81.0,35.20000076293945,100.0,,,9821
,,,,,9822
81.0,35.20000076293945,100.0,,,9823
,,,,,9824
81.0,35.20000076293945,100.0,,,9825
,,,,,9826
81.0,35.20000076293945,100.0,,,9827
,,,,,9828
81.0,35.20000076293945,100.0,,,9829
,,,,,9830
82.0,35.20000076293945,100.0,,,9831
,,,,,9832
82.0,35.20000076293945,100.0,,,9833
,,,,,9834
82.0,35.20000076293945,100.0,,,9835
,,,,,9836
82.0,35.20000076293945,100.0,,,9837
,,,,,9838
84.0,35.20000076293945,100.0,,,9839
,,,,,9840
85.0,35.20000076293945,100.0,,,9841
,,,,,9842
85.0,35.20000076293945,100.0,,,9843
,,,,,9844
85.0,35.20000076293945,100.0,,,9845
,,,,,9846
85.0,35.20000076293945,100.0,,,9847
,,,,,9848
85.0,35.20000076293945,100.0,,,9849
,,,,,9850
85.0,35.20000076293945,100.0,,,9851
,,,,,9852
85.0,35.20000076293945,100.0,,,9853
,,,,,9854
84.0,35.20000076293945,100.0,,,9855
,,,,,9856
84.0,35.20000076293945,100.0,,,9857
,,,,,9858
83.0,35.20000076293945,100.0,,,9859
,,,,,9860
83.0,35.20000076293945,100.0,,,9861
,,,,,9862
83.0,35.20000076293945,100.0,,,9863
,,,,,9864
82.0,35.20000076293945,100.0,,,9865
,,,,,9866
82.0,35.20000076293945,100.0,,,9867
,,,,,9868
82.0,35.20000076293945,100.0,,,9869
,,,,,9870
82.0,35.20000076293945,100.0,,,9871
,,,,,9872
82.0,35.20000076293945,100.0,,,9873
,,,,,9874
82.0,35.20000076293945,100.0,,,9875
,,,,,9876
82.0,35.20000076293945,100.0,,,9877
,,,,,9878
82.0,35.20000076293945,100.0,,,9879
,,,,,9880
82.0,35.20000076293945,100.0,,,9881
,,,,,9882
82.0,35.20000076293945,100.0,,,9883
,,,,,9884
82.0,35.20000076293945,100.0,,,9885
,,,,,9886
83.0,35.20000076293945,100.0,,,9887
,,,,,9888
83.0,35.20000076293945,100.0,,,9889
,,,,,9890
84.0,35.20000076293945,100.0,,,9891
,,,,,9892
85.0,35.20000076293945,100.0,,,9893
,,,,,9894
86.0,35.20000076293945,100.0,,,9895
,,,,,9896
86.0,35.20000076293945,100.0,,,9897
,,,,,9898
86.0,35.20000076293945,100.0,,,9899
,,,,,9900
86.0,35.20000076293945,100.0,,,9901
,,,,,9902
86.0,35.20000076293945,100.0,,,9903
,,,,,9904
86.0,35.20000076293945,100.0,,,9905
,,,,,9906
85.0,35.20000076293945,100.0,,,9907
,,,,,9908
84.0,35.20000076293945,100.0,,,9909
,,,,,9910
84.0,35.20000076293945,100.0,,,9911
,,,,,9912
84.0,35.20000076293945,100.0,,,9913
,,,,,9914
84.0,35.20000076293945,100.0,,,9915
,,,,,9916
84.0,35.20000076293945,100.0,,,9917
,,,,,9918
84.0,35.20000076293945,100.0,,,9919
,,,,,9920
84.0,35.20000076293945,100.0,,,9921
,,,,,9922
84.0,35.20000076293945,100.0,,,9923
,,,,,9924
84.0,35.20000076293945,100.0,,,9925
,,,,,9926
84.0,35.20000076293945,100.0,,,9927
,,,,,9928
84.0,35.20000076293945,100.0,,,9929
,,,,,9930
83.0,35.20000076293945,100.0,,,9931
,,,,,9932
82.0,35.20000076293945,100.0,,,9933
,,,,,9934
82.0,35.20000076293945,100.0,,,9935
,,,,,9936
81.0,35.20000076293945,100.0,,,9937
,,,,,9938
81.0,35.20000076293945,100.0,,,9939
,,,,,9940
81.0,35.20000076293945,100.0,,,9941
,,,,,9942
81.0,35.20000076293945,100.0,,,9943
,,,,,9944
80.0,35.20000076293945,100.0,,,9945
,,,,,9946
80.0,35.20000076293945,100.0,,,9947
,,,,,9948
80.0,35.20000076293945,100.0,,,9949
,,,,,9950
80.0,35.20000076293945,100.0,,,9951
,,,,,9952
81.0,35.20000076293945,100.0,,,9953
,,,,,9954
80.0,35.20000076293945,100.0,,,9955
,,,,,9956
80.0,35.20000076293945,100.0,,,9957
,,,,,9958
80.0,35.20000076293945,100.0,,,9959
,,,,,9960
80.0,35.20000076293945,100.0,,,9961
,,,,,9962
80.0,35.20000076293945,100.0,,,9963
,,,,,9964
80.0,35.20000076293945,100.0,,,9965
,,,,,9966
80.0,35.20000076293945,100.0,,,9967
,,,,,9968
81.0,35.20000076293945,100.0,,,9969
,,,,,9970
81.0,35.20000076293945,100.0,,,9971
,,,,,9972
81.0,35.20000076293945,100.0,,,9973
,,,,,9974
80.0,35.20000076293945,100.0,,,9975
,,,,,9976
80.0,35.20000076293945,100.0,,,9977
,,,,,9978
80.0,35.20000076293945,100.0,,,9979
,,,,,9980
80.0,35.20000076293945,100.0,,,9981
,,,,,9982
80.0,35.20000076293945,100.0,,,9983
,,,,,9984
80.0,35.20000076293945,100.0,,,9985
,,,,,9986
80.0,35.20000076293945,100.0,,,9987
,,,,,9988
79.0,35.20000076293945,100.0,,,9989
,,,,,9990
79.0,35.20000076293945,100.0,,,9991
,,,,,9992
79.0,35.20000076293945,100.0,,,9993
,,,,,9994
78.0,35.20000076293945,100.0,,,9995
,,,,,9996
78.0,35.20000076293945,100.0,,,9997
,,,,,9998
78.0,35.20000076293945,100.0,,,9999
,,,,,10000
78.0,35.20000076293945,100.0,,,10001
,,,,,10002
78.0,35.20000076293945,100.0,,,10003
,,,,,10004
77.0,35.20000076293945,100.0,,,10005
,,,,,10006
78.0,35.20000076293945,100.0,,,10007
,,,,,10008
78.0,35.20000076293945,100.0,,,10009
,,,,,10010
78.0,35.20000076293945,100.0,,,10011
,,,,,10012
78.0,35.20000076293945,100.0,,,10013
,,,,,10014
78.0,35.20000076293945,100.0,,,10015
,,,,,10016
78.0,35.20000076293945,100.0,,,10017
,,,,,10018
78.0,35.20000076293945,100.0,,,10019
,,,,,10020
78.0,35.20000076293945,100.0,,,10021
,,,,,10022
78.0,35.20000076293945,100.0,,,10023
,,,,,10024
78.0,35.20000076293945,100.0,,,10025
,,,,,10026
79.0,35.20000076293945,100.0,,,10027
,,,,,10028
79.0,35.20000076293945,100.0,,,10029
,,,,,10030
79.0,35.20000076293945,100.0,,,10031
,,,,,10032
79.0,35.20000076293945,100.0,,,10033
,,,,,10034
79.0,35.20000076293945,100.0,,,10035
,,,,,10036
79.0,35.20000076293945,100.0,,,10037
,,,,,10038
79.0,35.20000076293945,100.0,,,10039
,,,,,10040
79.0,35.20000076293945,100.0,,,10041
,,,,,10042
79.0,35.20000076293945,100.0,,,10043
,,,,,10044
79.0,35.20000076293945,100.0,,,10045
,,,,,10046
79.0,35.20000076293945,100.0,,,10047
,,,,,10048
79.0,35.20000076293945,100.0,,,10049
,,,,,10050
79.0,35.20000076293945,100.0,,,10051
,,,,,10052
79.0,35.20000076293945,100.0,,,10053
,,,,,10054
79.0,35.20000076293945,100.0,,,10055
,,,,,10056
79.0,35.20000076293945,100.0,,,10057
,,,,,10058
79.0,35.20000076293945,100.0,,,10059
,,,,,10060
79.0,35.20000076293945,100.0,,,10061
,,,,,10062
79.0,35.20000076293945,100.0,,,10063
,,,,,10064
78.0,35.20000076293945,100.0,,,10065
,,,,,10066
79.0,35.20000076293945,100.0,,,10067
,,,,,10068
79.0,35.20000076293945,100.0,,,10069
,,,,,10070
79.0,35.20000076293945,100.0,,,10071
,,,,,10072
79.0,35.20000076293945,100.0,,,10073
,,,,,10074
79.0,35.20000076293945,100.0,,,10075
,,,,,10076
79.0,35.20000076293945,100.0,,,10077
,,,,,10078
79.0,35.20000076293945,100.0,,,10079
,,,,,10080
79.0,35.20000076293945,100.0,,,10081
,,,,,10082
78.0,35.20000076293945,100.0,,,10083
,,,,,10084
78.0,35.20000076293945,100.0,,,10085
,,,,,10086
78.0,35.20000076293945,100.0,,,10087
,,,,,10088
78.0,35.20000076293945,100.0,,,10089
,,,,,10090
78.0,35.20000076293945,100.0,,,10091
,,,,,10092
78.0,35.20000076293945,100.0,,,10093
,,,,,10094
78.0,35.20000076293945,100.0,,,10095
,,,,,10096
78.0,35.20000076293945,100.0,,,10097
,,,,,10098
79.0,35.20000076293945,100.0,,,10099
,,,,,10100
79.0,35.20000076293945,100.0,,,10101
,,,,,10102
79.0,35.20000076293945,100.0,,,10103
,,,,,10104
79.0,35.20000076293945,100.0,,,10105
,,,,,10106
79.0,35.20000076293945,100.0,,,10107
,,,,,10108
79.0,35.20000076293945,100.0,,,10109
,,,,,10110
80.0,35.20000076293945,100.0,,,10111
,,,,,10112
80.0,35.20000076293945,100.0,,,10113
,,,,,10114
80.0,35.20000076293945,100.0,,,10115
,,,,,10116
81.0,35.20000076293945,100.0,,,10117
,,,,,10118
81.0,35.20000076293945,100.0,,,10119
,,,,,10120
81.0,35.20000076293945,100.0,,,10121
,,,,,10122
81.0,35.20000076293945,100.0,,,10123
,,,,,10124
81.0,35.20000076293945,100.0,,,10125
,,,,,10126
81.0,35.20000076293945,100.0,,,10127
,,,,,10128
81.0,35.20000076293945,100.0,,,10129
,,,,,10130
81.0,35.20000076293945,100.0,,,10131
,,,,,10132
81.0,35.20000076293945,100.0,,,10133
,,,,,10134
81.0,35.20000076293945,100.0,,,10135
,,,,,10136
81.0,35.20000076293945,100.0,,,10137
,,,,,10138
81.0,35.20000076293945,100.0,,,10139
,,,,,10140
81.0,35.20000076293945,100.0,,,10141
,,,,,10142
81.0,35.20000076293945,100.0,,,10143
,,,,,10144
81.0,35.20000076293945,100.0,,,10145
,,,,,10146
81.0,35.20000076293945,100.0,,,10147
,,,,,10148
81.0,35.20000076293945,100.0,,,10149
,,,,,10150
81.0,35.20000076293945,100.0,,,10151
,,,,,10152
81.0,35.20000076293945,100.0,,,10153
,,,,,10154
80.0,35.20000076293945,100.0,,,10155
,,,,,10156
81.0,35.20000076293945,100.0,,,10157
,,,,,10158
80.0,35.20000076293945,100.0,,,10159
,,,,,10160
81.0,35.20000076293945,100.0,,,10161
,,,,,10162
80.0,35.20000076293945,100.0,,,10163
,,,,,10164
81.0,35.20000076293945,100.0,,,10165
,,,,,10166
81.0,35.20000076293945,100.0,,,10167
,,,,,10168
81.0,35.20000076293945,100.0,,,10169
,,,,,10170
81.0,35.20000076293945,100.0,,,10171
,,,,,10172
81.0,35.20000076293945,100.0,,,10173
,,,,,10174
81.0,35.20000076293945,100.0,,,10175
,,,,,10176
80.0,35.20000076293945,100.0,,,10177
,,,,,10178
80.0,35.20000076293945,100.0,,,10179
,,,,,10180
80.0,35.20000076293945,100.0,,,10181
,,,,,10182
80.0,35.20000076293945,100.0,,,10183
,,,,,10184
81.0,35.20000076293945,100.0,,,10185
,,,,,10186
81.0,35.20000076293945,100.0,,,10187
,,,,,10188
81.0,35.20000076293945,100.0,,,10189
,,,,,10190
81.0,35.20000076293945,100.0,,,10191
,,,,,10192
81.0,35.20000076293945,100.0,,,10193
,,,,,10194
81.0,35.20000076293945,100.0,,,10195
,,,,,10196
81.0,35.20000076293945,100.0,,,10197
,,,,,10198
81.0,35.20000076293945,100.0,,,10199
,,,,,10200
81.0,35.20000076293945,100.0,,,10201
,,,,,10202
81.0,35.20000076293945,100.0,,,10203
,,,,,10204
81.0,35.20000076293945,100.0,,,10205
,,,,,10206
81.0,35.20000076293945,100.0,,,10207
,,,,,10208
81.0,35.20000076293945,100.0,,,10209
,,,,,10210
81.0,35.20000076293945,100.0,,,10211
,,,,,10212
81.0,35.20000076293945,100.0,,,10213
,,,,,10214
81.0,35.20000076293945,100.0,,,10215
,,,,,10216
81.0,35.20000076293945,100.0,,,10217
,,,,,10218
81.0,35.20000076293945,100.0,,,10219
,,,,,10220
82.0,35.20000076293945,100.0,,,10221
,,,,,10222
82.0,35.20000076293945,100.0,,,10223
,,,,,10224
81.0,35.20000076293945,100.0,,,10225
,,,,,10226
81.0,35.20000076293945,100.0,,,10227
,,,,,10228
81.0,35.20000076293945,100.0,,,10229
,,,,,10230
81.0,35.20000076293945,100.0,,,10231
,,,,,10232
81.0,35.20000076293945,100.0,,,10233
,,,,,10234
81.0,35.20000076293945,100.0,,,10235
,,,,,10236
82.0,35.20000076293945,100.0,,,10237
,,,,,10238
82.0,35.20000076293945,100.0,,,10239
,,,,,10240
82.0,35.20000076293945,100.0,,,10241
,,,,,10242
82.0,35.20000076293945,100.0,,,10243
,,,,,10244
82.0,35.20000076293945,100.0,,,10245
,,,,,10246
83.0,35.20000076293945,100.0,,,10247
,,,,,10248
83.0,35.20000076293945,100.0,,,10249
,,,,,10250
83.0,35.20000076293945,100.0,,,10251
,,,,,10252
83.0,35.20000076293945,100.0,,,10253
,,,,,10254
83.0,35.20000076293945,100.0,,,10255
,,,,,10256
82.0,35.20000076293945,100.0,,,10257
,,,,,10258
82.0,35.20000076293945,100.0,,,10259
,,,,,10260
82.0,35.20000076293945,100.0,,,10261
,,,,,10262
82.0,35.20000076293945,100.0,,,10263
,,,,,10264
82.0,35.20000076293945,100.0,,,10265
,,,,,10266
82.0,35.20000076293945,100.0,,,10267
,,,,,10268
82.0,35.20000076293945,100.0,,,10269
,,,,,10270
81.0,35.20000076293945,100.0,,,10271
,,,,,10272
81.0,35.20000076293945,100.0,,,10273
,,,,,10274
81.0,35.20000076293945,100.0,,,10275
,,,,,10276
82.0,35.20000076293945,100.0,,,10277
,,,,,10278
81.0,35.20000076293945,100.0,,,10279
,,,,,10280
81.0,35.20000076293945,100.0,,,10281
,,,,,10282
82.0,35.20000076293945,100.0,,,10283
,,,,,10284
82.0,35.20000076293945,100.0,,,10285
,,,,,10286
