Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,time_sec
,,,0
,,,1
88.0,20.9,96.0,2
,,,3
87.0,21.0,96.0,4
,,,5
88.0,21.0,97.0,6
,,,7
88.0,21.0,96.0,8
,,,9
88.0,21.0,96.0,10
,,,11
88.0,21.0,96.0,12
,,,13
89.0,21.0,97.0,14
,,,15
90.0,21.0,97.0,16
,,,17
90.0,21.0,97.0,18
,,,19
79.0,21.0,97.0,20
,,,21
79.0,21.0,97.0,22
,,,23
79.0,21.0,97.0,24
,,,25
79.0,21.0,97.0,26
,,,27
79.0,21.0,97.0,28
,,,29
78.0,21.0,97.0,30
,,,31
,21.0,97.0,32
,,,33
,21.0,97.0,34
,,,35
,21.0,97.0,36
,,,37
,21.0,96.0,38
,,,39
,21.1,96.0,40
,,,41
,21.1,96.0,42
,,,43
78.0,21.1,96.0,44
,,,45
78.0,21.1,96.0,46
,,,47
78.0,21.0,97.0,48
,,,49
78.0,21.0,97.0,50
,,,51
78.0,21.0,97.0,52
,,,53
78.0,21.0,98.0,54
,,,55
78.0,21.0,98.0,56
,,,57
78.0,21.0,98.0,58
,,,59
89.0,21.0,98.0,60
,,,61
89.0,21.0,98.0,62
,,,63
88.0,21.0,98.0,64
,,,65
88.0,21.0,98.0,66
,,,67
86.0,21.0,98.0,68
,,,69
85.0,21.0,97.0,70
,,,71
85.0,21.0,97.0,72
,,,73
85.0,21.0,97.0,74
,,,75
85.0,21.0,97.0,76
,,,77
85.0,21.0,97.0,78
,,,79
85.0,21.0,97.0,80
,,,81
86.0,21.1,97.0,82
,,,83
86.0,21.1,97.0,84
,,,85
86.0,21.1,97.0,86
,,,87
86.0,21.1,97.0,88
,,,89
85.0,21.1,97.0,90
,,,91
85.0,21.1,97.0,92
,,,93
84.0,21.1,97.0,94
,,,95
84.0,21.1,97.0,96
,,,97
84.0,21.0,97.0,98
,,,99
84.0,21.0,97.0,100
,,,101
85.0,21.0,97.0,102
,,,103
85.0,21.0,97.0,104
,,,105
85.0,21.0,97.0,106
,,,107
86.0,21.0,97.0,108
,,,109
85.0,21.0,97.0,110
,,,111
86.0,21.0,97.0,112
,,,113
86.0,21.0,97.0,114
,,,115
85.0,21.0,97.0,116
,,,117
86.0,21.0,97.0,118
,,,119
86.0,21.0,97.0,120
,,,121
86.0,21.0,97.0,122
,,,123
87.0,21.0,97.0,124
,,,125
87.0,21.0,97.0,126
,,,127
88.0,21.0,97.0,128
,,,129
88.0,21.0,97.0,130
,,,131
89.0,21.0,97.0,132
,,,133
89.0,21.0,97.0,134
,,,135
90.0,21.0,97.0,136
,,,137
90.0,21.0,97.0,138
,,,139
91.0,21.0,97.0,140
,,,141
91.0,21.0,97.0,142
,,,143
91.0,21.0,97.0,144
,,,145
92.0,21.1,97.0,146
,,,147
91.0,21.1,97.0,148
,,,149
91.0,21.1,97.0,150
,,,151
91.0,21.1,97.0,152
,,,153
90.0,21.1,97.0,154
,,,155
89.0,21.1,98.0,156
,,,157
88.0,21.1,98.0,158
,,,159
88.0,21.1,98.0,160
,,,161
88.0,21.1,98.0,162
,,,163
88.0,21.1,98.0,164
,,,165
86.0,21.2,97.0,166
,,,167
86.0,21.2,98.0,168
,,,169
85.0,21.2,98.0,170
,,,171
84.0,21.2,98.0,172
,,,173
83.0,21.2,98.0,174
,,,175
84.0,21.2,97.0,176
,,,177
86.0,21.2,97.0,178
,,,179
88.0,21.2,97.0,180
,,,181
88.0,21.2,97.0,182
,,,183
88.0,21.2,97.0,184
,,,185
89.0,21.2,97.0,186
,,,187
89.0,21.2,97.0,188
,,,189
89.0,21.2,97.0,190
,,,191
89.0,21.2,97.0,192
,,,193
88.0,21.2,97.0,194
,,,195
87.0,21.2,97.0,196
,,,197
87.0,21.2,97.0,198
,,,199
87.0,21.2,97.0,200
,,,201
87.0,21.2,98.0,202
,,,203
87.0,21.2,98.0,204
,,,205
87.0,21.2,98.0,206
,,,207
87.0,21.2,98.0,208
,,,209
87.0,21.2,98.0,210
,,,211
88.0,21.2,98.0,212
,,,213
87.0,21.2,98.0,214
,,,215
87.0,21.2,98.0,216
,,,217
86.0,21.2,98.0,218
,,,219
86.0,21.2,99.0,220
,,,221
86.0,21.2,99.0,222
,,,223
86.0,21.2,99.0,224
,,,225
88.0,21.2,99.0,226
,,,227
90.0,21.2,100.0,228
,,,229
89.0,21.2,100.0,230
,,,231
88.0,21.2,100.0,232
,,,233
87.0,21.2,100.0,234
,,,235
87.0,21.2,100.0,236
,,,237
87.0,21.2,100.0,238
,,,239
87.0,21.2,100.0,240
,,,241
86.0,21.2,100.0,242
,,,243
86.0,21.2,100.0,244
,,,245
86.0,21.2,100.0,246
,,,247
86.0,21.2,100.0,248
,,,249
87.0,21.2,100.0,250
,,,251
87.0,21.2,100.0,252
,,,253
87.0,21.2,100.0,254
,,,255
87.0,21.2,100.0,256
,,,257
87.0,21.2,100.0,258
,,,259
86.0,21.2,100.0,260
,,,261
85.0,21.2,100.0,262
,,,263
85.0,21.2,100.0,264
,,,265
85.0,21.2,100.0,266
,,,267
86.0,21.2,100.0,268
,,,269
86.0,21.2,100.0,270
,,,271
87.0,21.2,100.0,272
,,,273
89.0,21.2,100.0,274
,,,275
89.0,21.2,100.0,276
,,,277
88.0,21.2,100.0,278
,,,279
86.0,21.2,100.0,280
,,,281
85.0,21.2,100.0,282
,,,283
85.0,21.2,100.0,284
,,,285
85.0,21.2,100.0,286
,,,287
85.0,21.2,100.0,288
,,,289
85.0,21.300001,100.0,290
,,,291
85.0,21.300001,100.0,292
,,,293
86.0,21.300001,100.0,294
,,,295
86.0,21.300001,100.0,296
,,,297
86.0,21.300001,100.0,298
,,,299
85.0,21.300001,100.0,300
,,,301
85.0,21.300001,100.0,302
,,,303
84.0,21.300001,100.0,304
,,,305
83.0,21.300001,100.0,306
,,,307
82.0,21.300001,100.0,308
,,,309
82.0,21.300001,100.0,310
,,,311
81.0,21.300001,100.0,312
,,,313
81.0,21.300001,100.0,314
,,,315
80.0,21.300001,100.0,316
,,,317
80.0,21.300001,100.0,318
,,,319
79.0,21.300001,100.0,320
,,,321
79.0,21.300001,100.0,322
,,,323
78.0,21.300001,100.0,324
,,,325
77.0,21.300001,100.0,326
,,,327
77.0,21.300001,100.0,328
,,,329
77.0,21.300001,100.0,330
,,,331
77.0,21.4,100.0,332
,,,333
77.0,21.4,100.0,334
,,,335
78.0,21.4,100.0,336
,,,337
79.0,21.4,100.0,338
,,,339
80.0,21.4,100.0,340
,,,341
80.0,21.4,100.0,342
,,,343
80.0,21.4,100.0,344
,,,345
80.0,21.4,100.0,346
,,,347
80.0,21.4,100.0,348
,,,349
80.0,21.4,100.0,350
,,,351
80.0,21.4,100.0,352
,,,353
81.0,21.4,100.0,354
,,,355
81.0,21.4,98.0,356
,,,357
81.0,21.4,98.0,358
,,,359
80.0,21.4,100.0,360
,,,361
80.0,21.4,100.0,362
,,,363
79.0,21.4,100.0,364
,,,365
79.0,21.4,100.0,366
,,,367
78.0,21.5,100.0,368
,,,369
78.0,21.5,100.0,370
,,,371
78.0,21.5,100.0,372
,,,373
78.0,21.5,100.0,374
,,,375
78.0,21.5,100.0,376
,,,377
78.0,21.5,100.0,378
,,,379
79.0,21.6,100.0,380
,,,381
78.0,21.5,100.0,382
,,,383
79.0,21.6,100.0,384
,,,385
79.0,21.6,100.0,386
,,,387
79.0,21.6,100.0,388
,,,389
78.0,21.6,100.0,390
,,,391
77.0,21.6,100.0,392
,,,393
77.0,21.6,100.0,394
,,,395
77.0,21.6,99.0,396
,,,397
77.0,21.6,99.0,398
,,,399
77.0,21.7,99.0,400
,,,401
77.0,21.7,100.0,402
,,,403
77.0,21.7,100.0,404
,,,405
77.0,21.7,100.0,406
,,,407
76.0,21.7,100.0,408
,,,409
75.0,21.7,100.0,410
,,,411
75.0,21.7,100.0,412
,,,413
75.0,21.7,100.0,414
,,,415
75.0,21.7,100.0,416
,,,417
75.0,21.7,100.0,418
,,,419
76.0,21.800001,100.0,420
,,,421
75.0,21.800001,100.0,422
,,,423
76.0,21.800001,100.0,424
,,,425
74.0,21.800001,100.0,426
,,,427
77.0,21.800001,100.0,428
,,,429
76.0,21.800001,100.0,430
,,,431
80.0,21.800001,100.0,432
,,,433
76.0,21.9,100.0,434
,,,435
76.0,21.9,100.0,436
,,,437
76.0,21.9,100.0,438
,,,439
76.0,21.9,100.0,440
,,,441
75.0,21.9,100.0,442
,,,443
75.0,21.9,100.0,444
,,,445
75.0,21.9,100.0,446
,,,447
74.0,22.0,100.0,448
,,,449
74.0,22.0,100.0,450
,,,451
74.0,22.0,100.0,452
,,,453
74.0,22.0,100.0,454
,,,455
73.0,22.0,100.0,456
,,,457
74.0,22.0,100.0,458
,,,459
74.0,22.0,100.0,460
,,,461
73.0,22.0,100.0,462
,,,463
73.0,22.0,100.0,464
,,,465
73.0,22.0,100.0,466
,,,467
76.0,22.0,100.0,468
,,,469
73.0,22.0,100.0,470
,,,471
73.0,22.0,100.0,472
,,,473
71.0,21.9,100.0,474
,,,475
74.0,21.9,100.0,476
,,,477
73.0,21.9,100.0,478
,,,479
73.0,21.9,100.0,480
,,,481
73.0,21.9,100.0,482
,,,483
73.0,21.9,100.0,484
,,,485
73.0,21.9,100.0,486
,,,487
73.0,21.800001,100.0,488
,,,489
73.0,21.800001,100.0,490
,,,491
73.0,21.800001,100.0,492
,,,493
73.0,21.800001,100.0,494
,,,495
73.0,21.800001,100.0,496
,,,497
73.0,21.800001,100.0,498
,,,499
73.0,21.800001,100.0,500
,,,501
73.0,21.800001,100.0,502
,,,503
73.0,21.9,100.0,504
,,,505
73.0,21.9,100.0,506
,,,507
73.0,21.9,100.0,508
,,,509
73.0,21.9,100.0,510
,,,511
73.0,21.9,100.0,512
,,,513
73.0,21.9,100.0,514
,,,515
72.0,21.9,100.0,516
,,,517
73.0,21.800001,100.0,518
,,,519
73.0,21.800001,100.0,520
,,,521
74.0,21.800001,100.0,522
,,,523
74.0,21.9,100.0,524
,,,525
74.0,21.9,100.0,526
,,,527
73.0,21.9,100.0,528
,,,529
73.0,21.9,100.0,530
,,,531
73.0,21.9,100.0,532
,,,533
74.0,21.9,100.0,534
,,,535
75.0,21.9,100.0,536
,,,537
77.0,21.800001,100.0,538
,,,539
80.0,21.800001,100.0,540
,,,541
82.0,21.800001,100.0,542
,,,543
86.0,21.800001,100.0,544
,,,545
89.0,21.800001,100.0,546
,,,547
93.0,21.800001,100.0,548
,,,549
96.0,21.800001,100.0,550
,,,551
102.0,21.800001,100.0,552
,,,553
106.0,21.800001,100.0,554
,,,555
109.0,21.800001,100.0,556
,,,557
112.0,21.800001,100.0,558
,,,559
114.0,21.800001,100.0,560
,,,561
115.0,21.800001,100.0,562
,,,563
117.0,21.800001,100.0,564
,,,565
119.0,21.800001,100.0,566
,,,567
120.0,21.800001,100.0,568
,,,569
121.0,21.800001,100.0,570
,,,571
121.0,21.800001,100.0,572
,,,573
122.0,21.800001,100.0,574
,,,575
122.0,21.800001,100.0,576
,,,577
122.0,21.800001,100.0,578
,,,579
121.0,21.800001,100.0,580
,,,581
121.0,21.800001,100.0,582
,,,583
121.0,21.800001,100.0,584
,,,585
121.0,21.800001,100.0,586
,,,587
121.0,21.800001,100.0,588
,,,589
121.0,21.800001,100.0,590
,,,591
121.0,21.800001,100.0,592
,,,593
121.0,21.800001,100.0,594
,,,595
121.0,21.800001,100.0,596
,,,597
121.0,21.800001,100.0,598
,,,599
121.0,21.800001,100.0,600
,,,601
121.0,21.800001,100.0,602
,,,603
121.0,21.800001,100.0,604
,,,605
121.0,21.800001,100.0,606
,,,607
121.0,21.800001,100.0,608
,,,609
122.0,21.800001,100.0,610
,,,611
121.0,21.800001,100.0,612
,,,613
121.0,21.800001,100.0,614
,,,615
121.0,21.800001,100.0,616
,,,617
121.0,21.800001,100.0,618
,,,619
121.0,21.800001,100.0,620
,,,621
121.0,21.800001,100.0,622
,,,623
121.0,21.800001,100.0,624
,,,625
121.0,21.800001,100.0,626
,,,627
121.0,21.800001,100.0,628
,,,629
121.0,21.7,100.0,630
,,,631
121.0,21.7,100.0,632
,,,633
121.0,21.7,100.0,634
,,,635
121.0,21.7,100.0,636
,,,637
120.0,21.7,100.0,638
,,,639
120.0,21.7,100.0,640
,,,641
120.0,21.7,100.0,642
,,,643
120.0,21.7,100.0,644
,,,645
119.0,21.7,100.0,646
,,,647
119.0,21.7,100.0,648
,,,649
119.0,21.7,100.0,650
,,,651
119.0,21.7,100.0,652
,,,653
118.0,21.7,100.0,654
,,,655
118.0,21.7,100.0,656
,,,657
118.0,21.7,100.0,658
,,,659
118.0,21.7,100.0,660
,,,661
118.0,21.7,100.0,662
,,,663
118.0,21.7,100.0,664
,,,665
117.0,21.7,100.0,666
,,,667
117.0,21.7,100.0,668
,,,669
117.0,21.7,100.0,670
,,,671
116.0,21.7,100.0,672
,,,673
116.0,21.7,100.0,674
,,,675
116.0,21.7,100.0,676
,,,677
116.0,21.800001,100.0,678
,,,679
116.0,21.800001,100.0,680
,,,681
115.0,21.800001,100.0,682
,,,683
115.0,21.800001,100.0,684
,,,685
115.0,21.800001,100.0,686
,,,687
115.0,21.800001,100.0,688
,,,689
116.0,21.800001,100.0,690
,,,691
116.0,21.800001,100.0,692
,,,693
115.0,21.800001,100.0,694
,,,695
115.0,21.800001,100.0,696
,,,697
115.0,21.7,100.0,698
,,,699
115.0,21.7,100.0,700
,,,701
115.0,21.7,100.0,702
,,,703
115.0,21.7,100.0,704
,,,705
114.0,21.7,100.0,706
,,,707
114.0,21.7,100.0,708
,,,709
114.0,21.7,100.0,710
,,,711
113.0,21.7,100.0,712
,,,713
113.0,21.7,100.0,714
,,,715
112.0,21.7,100.0,716
,,,717
111.0,21.7,100.0,718
,,,719
111.0,21.7,100.0,720
,,,721
111.0,21.7,100.0,722
,,,723
110.0,21.7,100.0,724
,,,725
110.0,21.7,100.0,726
,,,727
110.0,21.7,100.0,728
,,,729
111.0,21.7,100.0,730
,,,731
111.0,21.7,100.0,732
,,,733
111.0,21.7,100.0,734
,,,735
112.0,21.7,100.0,736
,,,737
112.0,21.7,100.0,738
,,,739
113.0,21.7,100.0,740
,,,741
114.0,21.7,100.0,742
,,,743
115.0,21.7,100.0,744
,,,745
115.0,21.7,100.0,746
,,,747
115.0,21.7,100.0,748
,,,749
115.0,21.7,100.0,750
,,,751
114.0,21.7,100.0,752
,,,753
114.0,21.7,100.0,754
,,,755
114.0,21.7,100.0,756
,,,757
113.0,21.7,100.0,758
,,,759
112.0,21.7,100.0,760
,,,761
112.0,21.7,100.0,762
,,,763
111.0,21.7,100.0,764
,,,765
110.0,21.7,100.0,766
,,,767
109.0,21.7,100.0,768
,,,769
109.0,21.7,100.0,770
,,,771
108.0,21.7,100.0,772
,,,773
108.0,21.7,100.0,774
,,,775
108.0,21.7,100.0,776
,,,777
108.0,21.7,100.0,778
,,,779
108.0,21.7,100.0,780
,,,781
108.0,21.7,100.0,782
,,,783
109.0,21.7,100.0,784
,,,785
108.0,21.7,100.0,786
,,,787
108.0,21.7,100.0,788
,,,789
108.0,21.7,100.0,790
,,,791
108.0,21.7,100.0,792
,,,793
108.0,21.7,100.0,794
,,,795
108.0,21.7,100.0,796
,,,797
107.0,21.6,100.0,798
,,,799
107.0,21.6,100.0,800
,,,801
107.0,21.6,100.0,802
,,,803
107.0,21.6,100.0,804
,,,805
106.0,21.6,100.0,806
,,,807
106.0,21.6,100.0,808
,,,809
106.0,21.6,100.0,810
,,,811
105.0,21.6,100.0,812
,,,813
105.0,21.6,100.0,814
,,,815
104.0,21.6,100.0,816
,,,817
104.0,21.6,100.0,818
,,,819
103.0,21.6,100.0,820
,,,821
102.0,21.6,100.0,822
,,,823
101.0,21.6,100.0,824
,,,825
101.0,21.6,100.0,826
,,,827
100.0,21.6,100.0,828
,,,829
100.0,21.6,100.0,830
,,,831
99.0,21.6,100.0,832
,,,833
99.0,21.5,100.0,834
,,,835
98.0,21.5,100.0,836
,,,837
98.0,21.5,100.0,838
,,,839
97.0,21.5,100.0,840
,,,841
96.0,21.5,100.0,842
,,,843
96.0,21.5,100.0,844
,,,845
96.0,21.5,100.0,846
,,,847
95.0,21.5,100.0,848
,,,849
95.0,21.5,100.0,850
,,,851
95.0,21.5,100.0,852
,,,853
95.0,21.5,100.0,854
,,,855
96.0,21.5,100.0,856
,,,857
97.0,21.5,100.0,858
,,,859
98.0,21.5,100.0,860
,,,861
99.0,21.5,100.0,862
,,,863
99.0,21.6,100.0,864
,,,865
99.0,21.6,100.0,866
,,,867
100.0,21.6,100.0,868
,,,869
100.0,21.6,100.0,870
,,,871
100.0,21.6,100.0,872
,,,873
100.0,21.6,100.0,874
,,,875
100.0,21.6,100.0,876
,,,877
100.0,21.6,100.0,878
,,,879
100.0,21.6,100.0,880
,,,881
99.0,21.6,100.0,882
,,,883
99.0,21.6,100.0,884
,,,885
98.0,21.6,100.0,886
,,,887
98.0,21.6,100.0,888
,,,889
98.0,21.6,100.0,890
,,,891
97.0,21.6,100.0,892
,,,893
97.0,21.6,100.0,894
,,,895
96.0,21.6,100.0,896
,,,897
96.0,21.6,100.0,898
,,,899
96.0,21.6,100.0,900
,,,901
96.0,21.6,100.0,902
,,,903
96.0,21.6,100.0,904
,,,905
98.0,21.6,100.0,906
,,,907
100.0,21.6,99.0,908
,,,909
101.0,21.6,100.0,910
,,,911
101.0,21.6,100.0,912
,,,913
102.0,21.6,100.0,914
,,,915
103.0,21.6,100.0,916
,,,917
103.0,21.7,100.0,918
,,,919
104.0,21.7,100.0,920
,,,921
104.0,21.7,100.0,922
,,,923
104.0,21.7,100.0,924
,,,925
103.0,21.7,100.0,926
,,,927
103.0,21.7,100.0,928
,,,929
103.0,21.7,100.0,930
,,,931
103.0,21.7,100.0,932
,,,933
103.0,21.7,100.0,934
,,,935
103.0,21.7,100.0,936
,,,937
103.0,21.7,100.0,938
,,,939
104.0,21.7,100.0,940
,,,941
104.0,21.7,100.0,942
,,,943
104.0,21.7,100.0,944
,,,945
104.0,21.7,100.0,946
,,,947
104.0,21.800001,100.0,948
,,,949
104.0,21.800001,100.0,950
,,,951
104.0,21.800001,100.0,952
,,,953
104.0,21.800001,100.0,954
,,,955
105.0,21.800001,100.0,956
,,,957
105.0,21.800001,100.0,958
,,,959
105.0,21.800001,100.0,960
,,,961
106.0,21.800001,100.0,962
,,,963
106.0,21.800001,100.0,964
,,,965
106.0,21.800001,100.0,966
,,,967
106.0,21.800001,100.0,968
,,,969
106.0,21.800001,100.0,970
,,,971
106.0,21.800001,100.0,972
,,,973
106.0,21.800001,100.0,974
,,,975
106.0,21.800001,100.0,976
,,,977
106.0,21.7,100.0,978
,,,979
106.0,21.7,100.0,980
,,,981
106.0,21.7,100.0,982
,,,983
105.0,21.7,100.0,984
,,,985
105.0,21.7,100.0,986
,,,987
105.0,21.7,100.0,988
,,,989
104.0,21.7,100.0,990
,,,991
104.0,21.7,100.0,992
,,,993
103.0,21.7,100.0,994
,,,995
103.0,21.7,100.0,996
,,,997
103.0,21.7,100.0,998
,,,999
102.0,21.7,100.0,1000
,,,1001
101.0,21.7,100.0,1002
,,,1003
101.0,21.7,100.0,1004
,,,1005
101.0,21.7,100.0,1006
,,,1007
100.0,21.7,100.0,1008
,,,1009
99.0,21.7,100.0,1010
,,,1011
99.0,21.7,100.0,1012
,,,1013
98.0,21.7,100.0,1014
,,,1015
98.0,21.7,100.0,1016
,,,1017
97.0,21.6,100.0,1018
,,,1019
97.0,21.6,100.0,1020
,,,1021
97.0,21.6,100.0,1022
,,,1023
96.0,21.6,100.0,1024
,,,1025
96.0,21.5,100.0,1026
,,,1027
95.0,21.5,100.0,1028
,,,1029
95.0,21.5,100.0,1030
,,,1031
95.0,21.5,100.0,1032
,,,1033
94.0,21.5,100.0,1034
,,,1035
94.0,21.5,100.0,1036
,,,1037
94.0,21.5,100.0,1038
,,,1039
93.0,21.5,100.0,1040
,,,1041
93.0,21.5,100.0,1042
,,,1043
92.0,21.5,100.0,1044
,,,1045
92.0,21.5,100.0,1046
,,,1047
92.0,21.5,100.0,1048
,,,1049
92.0,21.5,100.0,1050
,,,1051
92.0,21.5,100.0,1052
,,,1053
91.0,21.5,100.0,1054
,,,1055
91.0,21.5,100.0,1056
,,,1057
90.0,21.5,100.0,1058
,,,1059
90.0,21.6,100.0,1060
,,,1061
90.0,21.6,100.0,1062
,,,1063
90.0,21.6,100.0,1064
,,,1065
89.0,21.6,100.0,1066
,,,1067
89.0,21.6,100.0,1068
,,,1069
88.0,21.6,100.0,1070
,,,1071
88.0,21.6,100.0,1072
,,,1073
88.0,21.6,100.0,1074
,,,1075
88.0,21.6,100.0,1076
,,,1077
87.0,21.6,100.0,1078
,,,1079
87.0,21.6,100.0,1080
,,,1081
87.0,21.6,100.0,1082
,,,1083
86.0,21.6,100.0,1084
,,,1085
86.0,21.7,100.0,1086
,,,1087
86.0,21.7,100.0,1088
,,,1089
86.0,21.7,100.0,1090
,,,1091
85.0,21.7,100.0,1092
,,,1093
85.0,21.6,100.0,1094
,,,1095
85.0,21.6,100.0,1096
,,,1097
85.0,21.6,100.0,1098
,,,1099
85.0,21.6,100.0,1100
,,,1101
85.0,21.6,100.0,1102
,,,1103
84.0,21.6,100.0,1104
,,,1105
84.0,21.5,100.0,1106
,,,1107
84.0,21.5,100.0,1108
,,,1109
83.0,21.5,100.0,1110
,,,1111
83.0,21.4,100.0,1112
,,,1113
83.0,21.4,100.0,1114
,,,1115
83.0,21.4,100.0,1116
,,,1117
83.0,21.4,100.0,1118
,,,1119
83.0,21.300001,100.0,1120
,,,1121
82.0,21.300001,100.0,1122
,,,1123
82.0,21.300001,100.0,1124
,,,1125
82.0,21.300001,100.0,1126
,,,1127
82.0,21.300001,100.0,1128
,,,1129
82.0,21.300001,100.0,1130
,,,1131
82.0,21.300001,100.0,1132
,,,1133
81.0,21.300001,100.0,1134
,,,1135
82.0,21.300001,100.0,1136
,,,1137
82.0,21.300001,100.0,1138
,,,1139
82.0,21.300001,100.0,1140
,,,1141
82.0,21.300001,100.0,1142
,,,1143
82.0,21.2,100.0,1144
,,,1145
82.0,21.2,100.0,1146
,,,1147
82.0,21.2,100.0,1148
,,,1149
82.0,21.2,100.0,1150
,,,1151
82.0,21.2,100.0,1152
,,,1153
82.0,21.1,100.0,1154
,,,1155
82.0,21.1,100.0,1156
,,,1157
81.0,21.1,100.0,1158
,,,1159
81.0,21.1,100.0,1160
,,,1161
82.0,21.1,100.0,1162
,,,1163
82.0,21.1,100.0,1164
,,,1165
82.0,21.1,100.0,1166
,,,1167
82.0,21.0,100.0,1168
,,,1169
82.0,21.0,100.0,1170
,,,1171
82.0,21.0,100.0,1172
,,,1173
82.0,21.0,100.0,1174
,,,1175
82.0,21.0,100.0,1176
,,,1177
82.0,21.0,100.0,1178
,,,1179
82.0,21.0,100.0,1180
,,,1181
82.0,21.0,100.0,1182
,,,1183
82.0,21.0,100.0,1184
,,,1185
82.0,21.0,100.0,1186
,,,1187
81.0,21.0,100.0,1188
,,,1189
81.0,21.0,100.0,1190
,,,1191
81.0,21.0,100.0,1192
,,,1193
81.0,21.0,100.0,1194
,,,1195
81.0,21.0,100.0,1196
,,,1197
81.0,21.0,100.0,1198
,,,1199
81.0,20.9,100.0,1200
,,,1201
81.0,20.9,100.0,1202
,,,1203
81.0,20.9,100.0,1204
,,,1205
81.0,20.9,100.0,1206
,,,1207
81.0,20.9,100.0,1208
,,,1209
80.0,20.9,100.0,1210
,,,1211
80.0,20.9,100.0,1212
,,,1213
80.0,20.9,100.0,1214
,,,1215
80.0,20.9,100.0,1216
,,,1217
79.0,20.9,100.0,1218
,,,1219
79.0,21.0,100.0,1220
,,,1221
80.0,21.0,100.0,1222
,,,1223
80.0,21.1,100.0,1224
,,,1225
80.0,21.2,100.0,1226
,,,1227
80.0,21.4,100.0,1228
,,,1229
79.0,22.0,100.0,1230
,,,1231
79.0,22.300001,100.0,1232
,,,1233
79.0,22.5,100.0,1234
,,,1235
79.0,22.5,100.0,1236
,,,1237
79.0,22.6,100.0,1238
,,,1239
79.0,22.6,100.0,1240
,,,1241
79.0,22.6,100.0,1242
,,,1243
78.0,22.6,100.0,1244
,,,1245
78.0,22.6,100.0,1246
,,,1247
78.0,22.7,100.0,1248
,,,1249
79.0,22.7,100.0,1250
,,,1251
79.0,22.7,100.0,1252
,,,1253
79.0,22.7,100.0,1254
,,,1255
79.0,22.7,100.0,1256
,,,1257
79.0,22.7,100.0,1258
,,,1259
79.0,22.7,100.0,1260
,,,1261
78.0,22.7,100.0,1262
,,,1263
78.0,22.7,100.0,1264
,,,1265
78.0,23.300001,100.0,1266
,,,1267
78.0,24.0,100.0,1268
,,,1269
78.0,25.0,100.0,1270
,,,1271
78.0,25.5,100.0,1272
,,,1273
78.0,27.0,100.0,1274
,,,1275
77.0,27.800001,100.0,1276
,,,1277
77.0,28.6,100.0,1278
,,,1279
77.0,29.300001,100.0,1280
,,,1281
77.0,30.0,100.0,1282
,,,1283
77.0,30.6,100.0,1284
,,,1285
77.0,31.1,100.0,1286
,,,1287
77.0,31.6,100.0,1288
,,,1289
77.0,32.0,100.0,1290
,,,1291
77.0,32.3,100.0,1292
,,,1293
76.0,32.600002,100.0,1294
,,,1295
77.0,32.9,100.0,1296
,,,1297
77.0,33.100002,100.0,1298
,,,1299
76.0,33.3,100.0,1300
,,,1301
76.0,33.4,100.0,1302
,,,1303
76.0,33.7,100.0,1304
,,,1305
76.0,33.8,100.0,1306
,,,1307
76.0,34.0,100.0,1308
,,,1309
76.0,34.100002,100.0,1310
,,,1311
76.0,34.2,100.0,1312
,,,1313
76.0,34.3,100.0,1314
,,,1315
76.0,34.4,100.0,1316
,,,1317
76.0,34.5,100.0,1318
,,,1319
76.0,34.5,100.0,1320
,,,1321
76.0,34.600002,100.0,1322
,,,1323
76.0,34.600002,100.0,1324
,,,1325
76.0,34.7,100.0,1326
,,,1327
76.0,34.7,100.0,1328
,,,1329
76.0,34.8,100.0,1330
,,,1331
76.0,34.8,100.0,1332
,,,1333
76.0,34.9,100.0,1334
,,,1335
76.0,34.9,100.0,1336
,,,1337
76.0,34.9,100.0,1338
,,,1339
76.0,35.0,100.0,1340
,,,1341
76.0,35.0,100.0,1342
,,,1343
76.0,35.0,100.0,1344
,,,1345
76.0,35.0,100.0,1346
,,,1347
76.0,35.100002,100.0,1348
,,,1349
75.0,35.100002,100.0,1350
,,,1351
75.0,35.100002,100.0,1352
,,,1353
75.0,35.100002,100.0,1354
,,,1355
76.0,35.100002,100.0,1356
,,,1357
76.0,35.100002,100.0,1358
,,,1359
76.0,35.100002,100.0,1360
,,,1361
76.0,35.2,100.0,1362
,,,1363
75.0,35.2,100.0,1364
,,,1365
76.0,35.2,100.0,1366
,,,1367
76.0,35.2,100.0,1368
,,,1369
75.0,35.2,100.0,1370
,,,1371
75.0,35.2,100.0,1372
,,,1373
75.0,35.2,100.0,1374
,,,1375
75.0,35.2,100.0,1376
,,,1377
75.0,35.2,100.0,1378
,,,1379
75.0,35.2,100.0,1380
,,,1381
75.0,35.2,100.0,1382
,,,1383
75.0,35.3,100.0,1384
,,,1385
75.0,35.3,100.0,1386
,,,1387
75.0,35.3,100.0,1388
,,,1389
75.0,35.3,100.0,1390
,,,1391
75.0,35.3,100.0,1392
,,,1393
75.0,35.3,100.0,1394
,,,1395
75.0,35.3,100.0,1396
,,,1397
75.0,35.3,100.0,1398
,,,1399
75.0,35.3,100.0,1400
,,,1401
75.0,35.3,100.0,1402
,,,1403
75.0,35.3,100.0,1404
,,,1405
75.0,35.3,100.0,1406
,,,1407
75.0,35.3,100.0,1408
,,,1409
75.0,35.3,100.0,1410
,,,1411
75.0,35.3,100.0,1412
,,,1413
