Solar8000/HR,Solar8000/BT,Solar8000/PLETH_SPO2,Solar8000/ART_SBP,Solar8000/RR,time_sec
,,,,,28290
,,,,,28291
,,,,,28292
78.0,35.29999923706055,100.0,103.0,,28293
,,,,,28294
,,,,,28295
,,,,,28296
77.0,35.29999923706055,100.0,102.0,,28297
,,,,,28298
,,,,,28299
,,,,,28300
77.0,35.29999923706055,100.0,103.0,,28301
,,,,,28302
,,,,,28303
,,,,,28304
77.0,35.29999923706055,100.0,102.0,,28305
,,,,,28306
,,,,,28307
,,,,,28308
77.0,35.29999923706055,100.0,102.0,,28309
,,,,,28310
,,,,,28311
,,,,,28312
77.0,35.29999923706055,100.0,103.0,,28313
,,,,,28314
,,,,,28315
,,,,,28316
77.0,35.29999923706055,100.0,102.0,,28317
,,,,,28318
,,,,,28319
,,,,,28320
77.0,35.29999923706055,100.0,103.0,,28321
,,,,,28322
,,,,,28323
,,,,,28324
77.0,35.29999923706055,100.0,102.0,,28325
,,,,,28326
,,,,,28327
,,,,,28328
76.0,35.29999923706055,100.0,102.0,,28329
,,,,,28330
,,,,,28331
,,,,,28332
76.0,35.29999923706055,100.0,103.0,,28333
,,,,,28334
,,,,,28335
,,,,,28336
76.0,35.29999923706055,100.0,101.0,,28337
,,,,,28338
,,,,,28339
,,,,,28340
76.0,35.29999923706055,100.0,102.0,,28341
,,,,,28342
,,,,,28343
,,,,,28344
76.0,35.29999923706055,100.0,102.0,,28345
,,,,,28346
,,,,,28347
,,,,,28348
76.0,35.29999923706055,100.0,101.0,,28349
,,,,,28350
,,,,,28351
,,,,,28352
76.0,35.29999923706055,100.0,103.0,,28353
,,,,,28354
,,,,,28355
,,,,,28356
76.0,35.29999923706055,100.0,102.0,,28357
,,,,,28358
,,,,,28359
,,,,,28360
76.0,35.29999923706055,100.0,103.0,,28361
,,,,,28362
,,,,,28363
,,,,,28364
76.0,35.29999923706055,100.0,102.0,,28365
,,,,,28366
,,,,,28367
,,,,,28368
76.0,35.29999923706055,100.0,102.0,,28369
,,,,,28370
,,,,,28371
,,,,,28372
76.0,35.29999923706055,100.0,103.0,,28373
,,,,,28374
,,,,,28375
,,,,,28376
76.0,35.29999923706055,100.0,102.0,,28377
,,,,,28378
,,,,,28379
,,,,,28380
76.0,35.29999923706055,100.0,103.0,,28381
,,,,,28382
,,,,,28383
,,,,,28384
76.0,35.29999923706055,100.0,103.0,,28385
,,,,,28386
,,,,,28387
,,,,,28388
76.0,35.29999923706055,100.0,102.0,,28389
,,,,,28390
,,,,,28391
,,,,,28392
76.0,35.29999923706055,100.0,103.0,,28393
,,,,,28394
,,,,,28395
,,,,,28396
75.0,35.29999923706055,100.0,102.0,,28397
,,,,,28398
,,,,,28399
,,,,,28400
76.0,35.29999923706055,100.0,103.0,,28401
,,,,,28402
,,,,,28403
,,,,,28404
76.0,35.29999923706055,100.0,103.0,,28405
,,,,,28406
,,,,,28407
,,,,,28408
76.0,35.29999923706055,100.0,103.0,,28409
,,,,,28410
,,,,,28411
,,,,,28412
76.0,35.29999923706055,100.0,103.0,,28413
,,,,,28414
,,,,,28415
,,,,,28416
76.0,35.29999923706055,100.0,102.0,,28417
,,,,,28418
,,,,,28419
,,,,,28420
76.0,35.29999923706055,100.0,102.0,,28421
,,,,,28422
,,,,,28423
,,,,,28424
76.0,35.29999923706055,100.0,102.0,,28425
,,,,,28426
,,,,,28427
,,,,,28428
75.0,35.29999923706055,100.0,102.0,,28429
,,,,,28430
,,,,,28431
,,,,,28432
75.0,35.29999923706055,100.0,103.0,,28433
,,,,,28434
,,,,,28435
,,,,,28436
75.0,35.29999923706055,100.0,102.0,,28437
,,,,,28438
,,,,,28439
,,,,,28440
75.0,35.29999923706055,100.0,103.0,,28441
,,,,,28442
,,,,,28443
,,,,,28444
75.0,35.29999923706055,100.0,103.0,,28445
,,,,,28446
,,,,,28447
,,,,,28448
76.0,35.29999923706055,100.0,102.0,,28449
,,,,,28450
,,,,,28451
,,,,,28452
76.0,35.29999923706055,100.0,104.0,,28453
,,,,,28454
,,,,,28455
,,,,,28456
76.0,35.29999923706055,100.0,103.0,,28457
,,,,,28458
,,,,,28459
,,,,,28460
76.0,35.29999923706055,100.0,103.0,,28461
,,,,,28462
,,,,,28463
,,,,,28464
76.0,35.29999923706055,100.0,103.0,,28465
,,,,,28466
,,,,,28467
,,,,,28468
75.0,35.29999923706055,100.0,102.0,,28469
,,,,,28470
,,,,,28471
,,,,,28472
75.0,35.29999923706055,100.0,103.0,,28473
,,,,,28474
,,,,,28475
,,,,,28476
75.0,35.29999923706055,100.0,101.0,,28477
,,,,,28478
,,,,,28479
,,,,,28480
74.0,35.29999923706055,100.0,101.0,,28481
,,,,,28482
,,,,,28483
,,,,,28484
74.0,35.29999923706055,100.0,102.0,,28485
,,,,,28486
,,,,,28487
,,,,,28488
74.0,35.29999923706055,100.0,101.0,,28489
,,,,,28490
,,,,,28491
,,,,,28492
74.0,35.29999923706055,100.0,103.0,,28493
,,,,,28494
,,,,,28495
,,,,,28496
74.0,35.29999923706055,100.0,102.0,,28497
,,,,,28498
,,,,,28499
,,,,,28500
75.0,35.29999923706055,100.0,102.0,,28501
,,,,,28502
,,,,,28503
,,,,,28504
75.0,35.29999923706055,100.0,101.0,,28505
,,,,,28506
,,,,,28507
,,,,,28508
75.0,35.29999923706055,100.0,101.0,,28509
,,,,,28510
,,,,,28511
,,,,,28512
75.0,35.29999923706055,100.0,102.0,,28513
,,,,,28514
,,,,,28515
,,,,,28516
75.0,35.29999923706055,100.0,101.0,,28517
,,,,,28518
,,,,,28519
,,,,,28520
74.0,35.29999923706055,100.0,101.0,,28521
,,,,,28522
,,,,,28523
,,,,,28524
74.0,35.29999923706055,100.0,102.0,,28525
,,,,,28526
,,,,,28527
,,,,,28528
74.0,35.29999923706055,100.0,101.0,,28529
,,,,,28530
,,,,,28531
,,,,,28532
74.0,35.29999923706055,100.0,102.0,,28533
,,,,,28534
,,,,,28535
,,,,,28536
74.0,35.29999923706055,100.0,101.0,,28537
,,,,,28538
,,,,,28539
,,,,,28540
74.0,35.29999923706055,100.0,101.0,,28541
,,,,,28542
,,,,,28543
,,,,,28544
74.0,35.29999923706055,100.0,102.0,,28545
,,,,,28546
,,,,,28547
,,,,,28548
75.0,35.29999923706055,100.0,101.0,,28549
,,,,,28550
,,,,,28551
,,,,,28552
77.0,35.29999923706055,100.0,101.0,,28553
,,,,,28554
,,,,,28555
,,,,,28556
75.0,35.29999923706055,100.0,99.0,,28557
,,,,,28558
,,,,,28559
,,,,,28560
75.0,35.29999923706055,100.0,100.0,,28561
,,,,,28562
,,,,,28563
,,,,,28564
74.0,35.29999923706055,100.0,99.0,,28565
,,,,,28566
,,,,,28567
,,,,,28568
74.0,35.29999923706055,100.0,99.0,,28569
,,,,,28570
,,,,,28571
,,,,,28572
75.0,35.29999923706055,100.0,101.0,,28573
,,,,,28574
,,,,,28575
,,,,,28576
76.0,35.29999923706055,100.0,94.0,,28577
,,,,,28578
,,,,,28579
,,,,,28580
76.0,35.29999923706055,100.0,98.0,,28581
,,,,,28582
,,,,,28583
,,,,,28584
74.0,35.29999923706055,100.0,100.0,,28585
,,,,,28586
,,,,,28587
,,,,,28588
77.0,35.29999923706055,100.0,95.0,,28589
,,,,,28590
,,,,,28591
,,,,,28592
75.0,35.29999923706055,100.0,98.0,,28593
,,,,,28594
,,,,,28595
,,,,,28596
73.0,35.29999923706055,100.0,99.0,,28597
,,,,,28598
,,,,,28599
,,,,,28600
75.0,35.29999923706055,100.0,102.0,,28601
,,,,,28602
,,,,,28603
,,,,,28604
76.0,35.29999923706055,100.0,103.0,,28605
,,,,,28606
,,,,,28607
,,,,,28608
76.0,35.29999923706055,100.0,103.0,,28609
,,,,,28610
,,,,,28611
,,,,,28612
76.0,35.29999923706055,100.0,103.0,,28613
,,,,,28614
,,,,,28615
,,,,,28616
76.0,35.29999923706055,100.0,103.0,,28617
,,,,,28618
,,,,,28619
,,,,,28620
76.0,35.29999923706055,100.0,103.0,,28621
,,,,,28622
,,,,,28623
,,,,,28624
75.0,35.29999923706055,100.0,100.0,,28625
,,,,,28626
,,,,,28627
,,,,,28628
73.0,35.29999923706055,100.0,96.0,,28629
,,,,,28630
,,,,,28631
,,,,,28632
70.0,35.29999923706055,100.0,96.0,,28633
,,,,,28634
,,,,,28635
,,,,,28636
69.0,35.29999923706055,100.0,97.0,,28637
,,,,,28638
,,,,,28639
,,,,,28640
70.0,35.29999923706055,100.0,97.0,,28641
,,,,,28642
,,,,,28643
,,,,,28644
71.0,35.29999923706055,100.0,96.0,,28645
,,,,,28646
,,,,,28647
,,,,,28648
71.0,35.29999923706055,100.0,94.0,,28649
,,,,,28650
,,,,,28651
,,,,,28652
70.0,35.29999923706055,100.0,93.0,,28653
,,,,,28654
,,,,,28655
,,,,,28656
70.0,35.29999923706055,100.0,93.0,,28657
,,,,,28658
,,,,,28659
,,,,,28660
70.0,35.29999923706055,100.0,93.0,,28661
,,,,,28662
,,,,,28663
,,,,,28664
71.0,35.29999923706055,100.0,94.0,,28665
,,,,,28666
,,,,,28667
,,,,,28668
72.0,35.29999923706055,100.0,95.0,,28669
,,,,,28670
,,,,,28671
,,,,,28672
72.0,35.29999923706055,100.0,97.0,,28673
,,,,,28674
,,,,,28675
,,,,,28676
72.0,35.29999923706055,100.0,96.0,,28677
,,,,,28678
,,,,,28679
,,,,,28680
71.0,35.29999923706055,100.0,92.0,,28681
,,,,,28682
,,,,,28683
,,,,,28684
72.0,35.29999923706055,100.0,94.0,,28685
,,,,,28686
,,,,,28687
,,,,,28688
72.0,35.29999923706055,100.0,96.0,,28689
,,,,,28690
,,,,,28691
,,,,,28692
73.0,35.29999923706055,100.0,97.0,,28693
,,,,,28694
,,,,,28695
,,,,,28696
73.0,35.29999923706055,100.0,97.0,,28697
,,,,,28698
,,,,,28699
,,,,,28700
73.0,35.29999923706055,100.0,97.0,,28701
,,,,,28702
,,,,,28703
,,,,,28704
74.0,35.29999923706055,100.0,99.0,,28705
,,,,,28706
,,,,,28707
,,,,,28708
75.0,35.29999923706055,100.0,99.0,,28709
,,,,,28710
,,,,,28711
,,,,,28712
76.0,35.29999923706055,100.0,100.0,,28713
,,,,,28714
,,,,,28715
,,,,,28716
77.0,35.29999923706055,100.0,100.0,,28717
,,,,,28718
,,,,,28719
,,,,,28720
77.0,35.29999923706055,100.0,100.0,,28721
,,,,,28722
,,,,,28723
,,,,,28724
77.0,35.29999923706055,100.0,100.0,,28725
,,,,,28726
,,,,,28727
,,,,,28728
77.0,35.29999923706055,100.0,100.0,,28729
,,,,,28730
,,,,,28731
,,,,,28732
76.0,35.29999923706055,100.0,100.0,,28733
,,,,,28734
,,,,,28735
,,,,,28736
75.0,35.29999923706055,100.0,97.0,,28737
,,,,,28738
,,,,,28739
,,,,,28740
74.0,35.29999923706055,100.0,97.0,,28741
,,,,,28742
,,,,,28743
,,,,,28744
74.0,35.29999923706055,100.0,97.0,,28745
,,,,,28746
,,,,,28747
,,,,,28748
74.0,35.29999923706055,100.0,97.0,,28749
,,,,,28750
,,,,,28751
,,,,,28752
75.0,35.29999923706055,100.0,98.0,,28753
,,,,,28754
,,,,,28755
,,,,,28756
76.0,35.29999923706055,100.0,97.0,,28757
,,,,,28758
,,,,,28759
,,,,,28760
76.0,35.29999923706055,100.0,98.0,,28761
,,,,,28762
,,,,,28763
,,,,,28764
77.0,35.29999923706055,100.0,100.0,,28765
,,,,,28766
,,,,,28767
,,,,,28768
78.0,35.29999923706055,100.0,102.0,,28769
,,,,,28770
,,,,,28771
,,,,,28772
79.0,35.29999923706055,100.0,104.0,,28773
,,,,,28774
,,,,,28775
,,,,,28776
80.0,35.29999923706055,100.0,107.0,,28777
,,,,,28778
,,,,,28779
,,,,,28780
81.0,35.29999923706055,100.0,108.0,,28781
,,,,,28782
,,,,,28783
,,,,,28784
80.0,35.29999923706055,100.0,108.0,,28785
,,,,,28786
,,,,,28787
,,,,,28788
80.0,35.29999923706055,100.0,107.0,,28789
,,,,,28790
,,,,,28791
,,,,,28792
79.0,35.29999923706055,100.0,110.0,,28793
,,,,,28794
,,,,,28795
,,,,,28796
80.0,35.29999923706055,100.0,112.0,,28797
,,,,,28798
,,,,,28799
,,,,,28800
81.0,35.29999923706055,100.0,114.0,,28801
,,,,,28802
,,,,,28803
,,,,,28804
82.0,35.29999923706055,100.0,114.0,,28805
,,,,,28806
,,,,,28807
,,,,,28808
82.0,35.29999923706055,100.0,114.0,,28809
,,,,,28810
,,,,,28811
,,,,,28812
83.0,35.29999923706055,100.0,113.0,,28813
,,,,,28814
,,,,,28815
,,,,,28816
83.0,35.29999923706055,100.0,111.0,,28817
,,,,,28818
,,,,,28819
,,,,,28820
83.0,35.29999923706055,100.0,109.0,,28821
,,,,,28822
,,,,,28823
,,,,,28824
83.0,35.29999923706055,100.0,108.0,,28825
,,,,,28826
,,,,,28827
,,,,,28828
83.0,35.29999923706055,100.0,108.0,,28829
,,,,,28830
,,,,,28831
,,,,,28832
83.0,35.29999923706055,100.0,109.0,,28833
,,,,,28834
,,,,,28835
,,,,,28836
83.0,35.29999923706055,100.0,107.0,,28837
,,,,,28838
,,,,,28839
,,,,,28840
84.0,35.29999923706055,100.0,108.0,,28841
,,,,,28842
,,,,,28843
,,,,,28844
84.0,35.29999923706055,100.0,108.0,,28845
,,,,,28846
,,,,,28847
,,,,,28848
84.0,35.29999923706055,100.0,107.0,,28849
,,,,,28850
,,,,,28851
,,,,,28852
84.0,35.29999923706055,100.0,108.0,,28853
,,,,,28854
,,,,,28855
,,,,,28856
84.0,35.29999923706055,100.0,107.0,,28857
,,,,,28858
,,,,,28859
,,,,,28860
84.0,35.29999923706055,100.0,108.0,,28861
,,,,,28862
,,,,,28863
,,,,,28864
84.0,35.29999923706055,100.0,109.0,,28865
,,,,,28866
,,,,,28867
,,,,,28868
83.0,35.29999923706055,100.0,109.0,,28869
,,,,,28870
,,,,,28871
,,,,,28872
82.0,35.29999923706055,100.0,109.0,,28873
,,,,,28874
,,,,,28875
,,,,,28876
82.0,35.29999923706055,100.0,109.0,,28877
,,,,,28878
,,,,,28879
,,,,,28880
82.0,35.29999923706055,100.0,109.0,,28881
,,,,,28882
,,,,,28883
,,,,,28884
81.0,35.29999923706055,100.0,109.0,,28885
,,,,,28886
,,,,,28887
,,,,,28888
81.0,35.29999923706055,100.0,109.0,,28889
,,,,,28890
,,,,,28891
,,,,,28892
82.0,35.29999923706055,100.0,110.0,,28893
,,,,,28894
,,,,,28895
,,,,,28896
82.0,35.29999923706055,100.0,111.0,,28897
,,,,,28898
,,,,,28899
,,,,,28900
82.0,35.29999923706055,100.0,111.0,,28901
,,,,,28902
,,,,,28903
,,,,,28904
83.0,35.29999923706055,100.0,112.0,,28905
,,,,,28906
,,,,,28907
,,,,,28908
83.0,35.29999923706055,100.0,111.0,,28909
,,,,,28910
,,,,,28911
,,,,,28912
83.0,35.29999923706055,100.0,112.0,,28913
,,,,,28914
,,,,,28915
,,,,,28916
83.0,35.29999923706055,100.0,111.0,,28917
,,,,,28918
,,,,,28919
,,,,,28920
83.0,35.29999923706055,100.0,112.0,,28921
,,,,,28922
,,,,,28923
,,,,,28924
83.0,35.29999923706055,100.0,112.0,,28925
,,,,,28926
,,,,,28927
,,,,,28928
84.0,35.29999923706055,100.0,112.0,,28929
,,,,,28930
,,,,,28931
,,,,,28932
83.0,35.29999923706055,100.0,112.0,,28933
,,,,,28934
,,,,,28935
,,,,,28936
83.0,35.29999923706055,100.0,112.0,,28937
,,,,,28938
,,,,,28939
,,,,,28940
83.0,35.29999923706055,100.0,112.0,,28941
,,,,,28942
,,,,,28943
,,,,,28944
83.0,35.29999923706055,100.0,113.0,,28945
,,,,,28946
,,,,,28947
,,,,,28948
83.0,35.29999923706055,100.0,113.0,,28949
,,,,,28950
,,,,,28951
,,,,,28952
83.0,35.29999923706055,100.0,113.0,,28953
,,,,,28954
,,,,,28955
,,,,,28956
83.0,35.29999923706055,100.0,112.0,,28957
,,,,,28958
,,,,,28959
,,,,,28960
83.0,35.29999923706055,100.0,112.0,,28961
,,,,,28962
,,,,,28963
,,,,,28964
82.0,35.29999923706055,100.0,111.0,,28965
,,,,,28966
,,,,,28967
,,,,,28968
82.0,35.29999923706055,100.0,112.0,,28969
,,,,,28970
,,,,,28971
,,,,,28972
83.0,35.29999923706055,100.0,112.0,,28973
,,,,,28974
,,,,,28975
,,,,,28976
83.0,35.29999923706055,100.0,112.0,,28977
,,,,,28978
,,,,,28979
,,,,,28980
84.0,35.29999923706055,100.0,112.0,,28981
,,,,,28982
,,,,,28983
,,,,,28984
84.0,35.29999923706055,100.0,112.0,,28985
,,,,,28986
,,,,,28987
,,,,,28988
85.0,35.29999923706055,100.0,111.0,,28989
,,,,,28990
,,,,,28991
,,,,,28992
85.0,35.29999923706055,100.0,112.0,,28993
,,,,,28994
,,,,,28995
,,,,,28996
85.0,35.29999923706055,100.0,112.0,,28997
,,,,,28998
,,,,,28999
,,,,,29000
85.0,35.29999923706055,100.0,112.0,,29001
,,,,,29002
,,,,,29003
,,,,,29004
85.0,35.29999923706055,100.0,112.0,,29005
,,,,,29006
,,,,,29007
,,,,,29008
86.0,35.29999923706055,100.0,111.0,,29009
,,,,,29010
,,,,,29011
,,,,,29012
86.0,35.29999923706055,100.0,112.0,,29013
,,,,,29014
,,,,,29015
,,,,,29016
86.0,35.29999923706055,100.0,111.0,,29017
,,,,,29018
,,,,,29019
,,,,,29020
86.0,35.29999923706055,100.0,111.0,,29021
,,,,,29022
,,,,,29023
,,,,,29024
88.0,35.29999923706055,100.0,109.0,,29025
,,,,,29026
,,,,,29027
,,,,,29028
85.0,35.29999923706055,100.0,109.0,,29029
,,,,,29030
,,,,,29031
,,,,,29032
85.0,35.29999923706055,100.0,110.0,,29033
,,,,,29034
,,,,,29035
,,,,,29036
83.0,35.29999923706055,100.0,102.0,,29037
,,,,,29038
,,,,,29039
,,,,,29040
85.0,35.29999923706055,100.0,107.0,,29041
,,,,,29042
,,,,,29043
,,,,,29044
85.0,35.29999923706055,100.0,109.0,,29045
,,,,,29046
,,,,,29047
,,,,,29048
82.0,35.29999923706055,100.0,110.0,,29049
,,,,,29050
,,,,,29051
,,,,,29052
84.0,35.29999923706055,100.0,111.0,,29053
,,,,,29054
,,,,,29055
,,,,,29056
83.0,35.29999923706055,100.0,108.0,,29057
,,,,,29058
,,,,,29059
,,,,,29060
83.0,35.29999923706055,100.0,108.0,,29061
,,,,,29062
,,,,,29063
,,,,,29064
82.0,35.29999923706055,100.0,108.0,,29065
,,,,,29066
,,,,,29067
,,,,,29068
82.0,35.29999923706055,100.0,109.0,,29069
,,,,,29070
,,,,,29071
,,,,,29072
82.0,35.29999923706055,100.0,111.0,,29073
,,,,,29074
,,,,,29075
,,,,,29076
82.0,35.29999923706055,100.0,111.0,,29077
,,,,,29078
,,,,,29079
,,,,,29080
82.0,35.29999923706055,100.0,111.0,,29081
,,,,,29082
,,,,,29083
,,,,,29084
83.0,35.29999923706055,100.0,112.0,,29085
,,,,,29086
,,,,,29087
,,,,,29088
83.0,35.29999923706055,100.0,111.0,,29089
,,,,,29090
,,,,,29091
,,,,,29092
82.0,35.29999923706055,100.0,112.0,,29093
,,,,,29094
,,,,,29095
,,,,,29096
82.0,35.29999923706055,100.0,110.0,,29097
,,,,,29098
,,,,,29099
,,,,,29100
81.0,35.29999923706055,100.0,110.0,,29101
,,,,,29102
,,,,,29103
,,,,,29104
81.0,35.29999923706055,100.0,110.0,,29105
,,,,,29106
,,,,,29107
,,,,,29108
81.0,35.29999923706055,100.0,111.0,,29109
,,,,,29110
,,,,,29111
,,,,,29112
81.0,35.29999923706055,100.0,113.0,,29113
,,,,,29114
,,,,,29115
,,,,,29116
82.0,35.29999923706055,100.0,113.0,,29117
,,,,,29118
,,,,,29119
,,,,,29120
82.0,35.29999923706055,100.0,113.0,,29121
,,,,,29122
,,,,,29123
,,,,,29124
82.0,35.29999923706055,100.0,112.0,,29125
,,,,,29126
,,,,,29127
,,,,,29128
81.0,35.29999923706055,100.0,111.0,,29129
,,,,,29130
,,,,,29131
,,,,,29132
81.0,35.29999923706055,100.0,113.0,,29133
,,,,,29134
,,,,,29135
,,,,,29136
81.0,35.29999923706055,100.0,112.0,,29137
,,,,,29138
,,,,,29139
,,,,,29140
82.0,35.29999923706055,100.0,112.0,,29141
,,,,,29142
,,,,,29143
,,,,,29144
82.0,35.29999923706055,100.0,112.0,,29145
,,,,,29146
,,,,,29147
,,,,,29148
81.0,35.29999923706055,100.0,111.0,,29149
,,,,,29150
,,,,,29151
,,,,,29152
80.0,35.29999923706055,100.0,112.0,,29153
,,,,,29154
,,,,,29155
,,,,,29156
80.0,35.29999923706055,100.0,111.0,,29157
,,,,,29158
,,,,,29159
,,,,,29160
80.0,35.29999923706055,100.0,111.0,,29161
,,,,,29162
,,,,,29163
,,,,,29164
80.0,35.29999923706055,100.0,112.0,,29165
,,,,,29166
,,,,,29167
,,,,,29168
81.0,35.29999923706055,100.0,112.0,,29169
,,,,,29170
,,,,,29171
,,,,,29172
81.0,35.29999923706055,100.0,112.0,,29173
,,,,,29174
,,,,,29175
,,,,,29176
81.0,35.29999923706055,100.0,112.0,,29177
,,,,,29178
,,,,,29179
,,,,,29180
82.0,35.29999923706055,100.0,113.0,,29181
,,,,,29182
,,,,,29183
,,,,,29184
82.0,35.29999923706055,100.0,114.0,,29185
,,,,,29186
,,,,,29187
,,,,,29188
83.0,35.29999923706055,100.0,114.0,,29189
,,,,,29190
,,,,,29191
,,,,,29192
83.0,35.29999923706055,100.0,115.0,,29193
,,,,,29194
,,,,,29195
,,,,,29196
83.0,35.29999923706055,100.0,115.0,,29197
,,,,,29198
,,,,,29199
,,,,,29200
83.0,35.29999923706055,100.0,116.0,,29201
,,,,,29202
,,,,,29203
,,,,,29204
84.0,35.29999923706055,100.0,117.0,,29205
,,,,,29206
,,,,,29207
,,,,,29208
84.0,35.29999923706055,100.0,118.0,,29209
,,,,,29210
,,,,,29211
,,,,,29212
84.0,35.29999923706055,100.0,119.0,,29213
,,,,,29214
,,,,,29215
,,,,,29216
84.0,35.29999923706055,100.0,118.0,,29217
,,,,,29218
,,,,,29219
,,,,,29220
84.0,35.29999923706055,100.0,119.0,,29221
,,,,,29222
,,,,,29223
,,,,,29224
84.0,35.29999923706055,100.0,119.0,,29225
,,,,,29226
,,,,,29227
,,,,,29228
84.0,35.29999923706055,100.0,118.0,,29229
,,,,,29230
,,,,,29231
,,,,,29232
84.0,35.29999923706055,100.0,118.0,,29233
,,,,,29234
,,,,,29235
,,,,,29236
85.0,35.29999923706055,100.0,117.0,,29237
,,,,,29238
,,,,,29239
,,,,,29240
84.0,35.29999923706055,100.0,116.0,,29241
,,,,,29242
,,,,,29243
,,,,,29244
84.0,35.29999923706055,100.0,116.0,,29245
,,,,,29246
,,,,,29247
,,,,,29248
84.0,35.29999923706055,100.0,115.0,,29249
,,,,,29250
,,,,,29251
,,,,,29252
84.0,35.29999923706055,100.0,116.0,,29253
,,,,,29254
,,,,,29255
,,,,,29256
85.0,35.29999923706055,100.0,115.0,,29257
,,,,,29258
,,,,,29259
,,,,,29260
84.0,35.29999923706055,100.0,115.0,,29261
,,,,,29262
,,,,,29263
,,,,,29264
84.0,35.29999923706055,100.0,114.0,,29265
,,,,,29266
,,,,,29267
,,,,,29268
84.0,35.29999923706055,100.0,114.0,,29269
,,,,,29270
,,,,,29271
,,,,,29272
84.0,35.29999923706055,100.0,116.0,,29273
,,,,,29274
,,,,,29275
,,,,,29276
84.0,35.29999923706055,100.0,115.0,,29277
,,,,,29278
,,,,,29279
,,,,,29280
84.0,35.29999923706055,100.0,114.0,,29281
,,,,,29282
,,,,,29283
,,,,,29284
84.0,35.29999923706055,100.0,113.0,,29285
,,,,,29286
,,,,,29287
,,,,,29288
84.0,35.29999923706055,100.0,113.0,,29289
,,,,,29290
,,,,,29291
,,,,,29292
83.0,35.29999923706055,100.0,115.0,,29293
,,,,,29294
,,,,,29295
,,,,,29296
84.0,35.29999923706055,100.0,116.0,,29297
,,,,,29298
,,,,,29299
,,,,,29300
84.0,35.29999923706055,100.0,116.0,,29301
,,,,,29302
,,,,,29303
,,,,,29304
84.0,35.29999923706055,100.0,116.0,,29305
,,,,,29306
,,,,,29307
,,,,,29308
84.0,35.29999923706055,100.0,115.0,,29309
,,,,,29310
,,,,,29311
,,,,,29312
84.0,35.29999923706055,100.0,117.0,,29313
,,,,,29314
,,,,,29315
,,,,,29316
84.0,35.29999923706055,100.0,116.0,,29317
,,,,,29318
,,,,,29319
,,,,,29320
84.0,35.29999923706055,100.0,117.0,,29321
,,,,,29322
,,,,,29323
,,,,,29324
85.0,35.29999923706055,100.0,117.0,,29325
,,,,,29326
,,,,,29327
,,,,,29328
85.0,35.29999923706055,100.0,116.0,,29329
,,,,,29330
,,,,,29331
,,,,,29332
85.0,35.29999923706055,100.0,116.0,,29333
,,,,,29334
,,,,,29335
,,,,,29336
86.0,35.29999923706055,100.0,116.0,,29337
,,,,,29338
,,,,,29339
,,,,,29340
86.0,35.29999923706055,100.0,116.0,,29341
,,,,,29342
,,,,,29343
,,,,,29344
86.0,35.29999923706055,100.0,117.0,,29345
,,,,,29346
,,,,,29347
,,,,,29348
86.0,35.29999923706055,100.0,117.0,,29349
,,,,,29350
,,,,,29351
,,,,,29352
86.0,35.29999923706055,100.0,118.0,,29353
,,,,,29354
,,,,,29355
,,,,,29356
86.0,35.29999923706055,100.0,117.0,,29357
,,,,,29358
,,,,,29359
,,,,,29360
86.0,35.29999923706055,100.0,117.0,,29361
,,,,,29362
,,,,,29363
,,,,,29364
86.0,35.29999923706055,100.0,116.0,,29365
,,,,,29366
,,,,,29367
,,,,,29368
86.0,35.29999923706055,100.0,116.0,,29369
,,,,,29370
,,,,,29371
,,,,,29372
86.0,35.29999923706055,100.0,117.0,,29373
,,,,,29374
,,,,,29375
,,,,,29376
86.0,35.29999923706055,100.0,116.0,,29377
,,,,,29378
,,,,,29379
,,,,,29380
86.0,35.29999923706055,100.0,116.0,,29381
,,,,,29382
,,,,,29383
,,,,,29384
86.0,35.29999923706055,100.0,116.0,,29385
,,,,,29386
,,,,,29387
,,,,,29388
87.0,35.29999923706055,100.0,114.0,,29389
,,,,,29390
,,,,,29391
,,,,,29392
86.0,35.29999923706055,100.0,114.0,,29393
,,,,,29394
,,,,,29395
,,,,,29396
86.0,35.29999923706055,100.0,113.0,,29397
,,,,,29398
,,,,,29399
,,,,,29400
86.0,35.29999923706055,100.0,114.0,,29401
,,,,,29402
,,,,,29403
,,,,,29404
86.0,35.29999923706055,100.0,115.0,,29405
,,,,,29406
,,,,,29407
,,,,,29408
85.0,35.29999923706055,100.0,114.0,,29409
,,,,,29410
,,,,,29411
,,,,,29412
85.0,35.29999923706055,100.0,114.0,,29413
,,,,,29414
,,,,,29415
,,,,,29416
85.0,35.29999923706055,100.0,113.0,,29417
,,,,,29418
,,,,,29419
,,,,,29420
85.0,35.29999923706055,100.0,113.0,,29421
,,,,,29422
,,,,,29423
,,,,,29424
85.0,35.29999923706055,100.0,112.0,,29425
,,,,,29426
,,,,,29427
,,,,,29428
84.0,35.29999923706055,100.0,111.0,,29429
,,,,,29430
,,,,,29431
,,,,,29432
84.0,35.29999923706055,100.0,111.0,,29433
,,,,,29434
,,,,,29435
,,,,,29436
84.0,35.29999923706055,100.0,111.0,,29437
,,,,,29438
,,,,,29439
,,,,,29440
84.0,35.29999923706055,100.0,111.0,,29441
,,,,,29442
,,,,,29443
,,,,,29444
84.0,35.29999923706055,100.0,112.0,,29445
,,,,,29446
,,,,,29447
,,,,,29448
84.0,35.29999923706055,100.0,113.0,,29449
,,,,,29450
,,,,,29451
